"LCK",19,"TWW",114,7.50,4.30,7.50,4.30,4.50,4.50
"LCK",19,"KSR",115,17.50,9.40,18.50,9.40,10.50,10.50
"LCK",19,"YUL",116,18.90,10.00,19.50,10.00,112.00
"LCK",19,"LOP",117,18.90,10.00,19.50,10.00,112.00
"LCK",19,"TIS",118,18.90,10.00,19.50,10.00,112.00
"LCK",19,"SIH",119,18.90,10.00,19.50,10.00,112.00
"LCK",19,"TUM",120,18.90,10.00,19.50,10.00,112.00
"LCK",19,"SYP",81,15.80,7.40,16.00,7.40,7.50,7.50
"LCK",19,"HKU",82,15.80,7.40,16.00,7.40,7.50,7.50
"LCK",19,"KET",83,15.80,7.40,16.00,7.40,7.50,7.50
"LCK",19,"HOM",84,7.40,3.70,7.50,3.70,4.00,4.00
"LCK",19,"WHA",85,9.00,3.90,10.50,3.90,4.00,4.00
"LCK",19,"OCP",86,15.80,7.40,16.00,7.40,7.50,7.50
"LCK",19,"WCH",87,15.80,7.40,16.00,7.40,7.50,7.50
"LCK",19,"LET",88,15.80,7.40,16.00,7.40,7.50,7.50
"LCK",19,"SOH",89,15.80,7.40,16.00,7.40,7.50,7.50
"LCK",19,"HIK",90,9.60,4.60,14.60,5.00,5.00
"LCK",19,"KAT",91,9.00,3.90,10.50,3.90,4.00,4.00
"LCK",19,"SUW",92,9.00,3.90,10.50,3.90,4.00,4.00
"LCK",19,"TKW",93,9.00,3.90,10.50,3.90,4.00,4.00
"MEF",20,"CEN",1,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"ADM",2,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"TST",3,9.00,3.90,10.50,3.90,4.00,4.00
"MEF",20,"JOR",4,9.00,3.90,10.50,3.90,4.00,4.00
"MEF",20,"YMT",5,7.40,3.70,7.50,3.70,4.00,4.00
"MEF",20,"MOK",6,7.40,3.70,7.50,3.70,4.00,4.00
"MEF",20,"SKM",7,5.90,3.20,6.00,3.20,3.50,3.50
"MEF",20,"KOT",8,7.40,3.70,7.50,3.70,4.00,4.00
"MEF",20,"LOF",9,7.40,3.70,7.50,3.70,4.00,4.00
"MEF",20,"WTS",10,9.20,4.40,10.50,4.40,4.50,4.50
"MEF",20,"DIH",11,9.20,4.40,10.50,4.40,4.50,4.50
"MEF",20,"CHH",12,9.20,4.40,10.50,4.40,4.50,4.50
"MEF",20,"KOB",13,11.00,4.90,13.00,4.90,5.00,5.00
"MEF",20,"NTK",14,11.00,4.90,13.00,4.90,5.00,5.00
"MEF",20,"KWT",15,11.00,4.90,13.00,4.90,5.00,5.00
"MEF",20,"PRE",16,5.90,3.20,6.00,3.20,3.50,3.50
"MEF",20,"SSP",17,5.90,3.20,6.00,3.20,3.50,3.50
"MEF",20,"CSW",18,4.90,3.20,5.00,3.20,3.50,3.50
"MEF",20,"LCK",19,4.90,3.20,5.00,3.20,3.50,3.50
"MEF",20,"MEF",20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"MEF",20,"LAK",21,4.90,3.20,5.00,3.20,3.50,3.50
"MEF",20,"KWF",22,4.90,3.20,5.00,3.20,3.50,3.50
"MEF",20,"KWH",23,5.90,3.20,6.00,3.20,3.50,3.50
"MEF",20,"TWH",24,5.90,3.20,6.00,3.20,3.50,3.50
"MEF",20,"TSW",25,7.40,3.70,7.50,3.70,4.00,4.00
"MEF",20,"SHW",26,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"WAC",27,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"CAB",28,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"TIH",29,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"FOH",30,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"NOP",31,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"QUB",32,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"TAK",33,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"SWH",34,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"SKW",35,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"HFC",36,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"CHW",37,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"LAT",38,11.00,4.90,13.00,4.90,5.00,5.00
"MEF",20,"HOK",39,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"KOW",40,9.20,4.40,10.50,4.40,4.50,4.50
"MEF",20,"OLY",41,7.40,3.70,7.50,3.70,4.00,4.00
"MEF",20,"TSY",42,5.90,3.20,6.00,3.20,3.50,3.50
"MEF",20,"TUC",43,15.90,7.70,17.00,7.70,8.00,8.00
"MEF",20,"YAT",48,11.00,4.90,13.00,4.90,5.00,5.00
"MEF",20,"TIK",49,11.00,4.90,13.00,4.90,5.00,5.00
"MEF",20,"TKO",50,11.00,4.90,13.00,4.90,5.00,5.00
"MEF",20,"HAH",51,11.00,4.90,13.00,4.90,5.00,5.00
"MEF",20,"POA",52,11.00,4.90,13.00,4.90,5.00,5.00
"MEF",20,"NAC",53,5.90,2.80,6.00,2.80,3.00,3.00
"MEF",20,"SUN",54,13.20,6.50,15.50,6.50,6.50,6.50
"MEF",20,"Disneyland Resort",55,18.70,9.40,21.00,9.40,10.50,10.50
"MEF",20,"LHP",57,11.00,4.90,13.00,4.90,5.00,5.00
"MEF",20,"HUH",64,9.00,3.90,10.50,3.90,4.00,4.00
"MEF",20,"MKK",65,9.00,3.90,10.50,3.90,4.00,4.00
"MEF",20,"TAW",67,11.00,5.40,13.00,5.40,5.50,5.50
"MEF",20,"SHT",68,11.00,5.40,13.00,5.40,5.50,5.50
"MEF",20,"FOT",69,11.70,5.90,13.50,5.90,6.00,6.00
"MEF",20,"Racecourse",70,19.50,9.90,19.50,21.50,9.90,112.00
"MEF",20,"UNI",71,12.40,6.10,14.00,6.10,6.50,6.50
"MEF",20,"TAP",72,13.40,6.90,15.50,6.90,7.00,7.00
"MEF",20,"TWO",73,13.40,6.90,15.50,6.90,7.00,7.00
"MEF",20,"FAN",74,15.00,7.60,16.50,7.60,8.00,8.00
"MEF",20,"SHS",75,15.00,7.60,16.50,7.60,8.00,8.00
"MEF",20,"LOW",76,46.60,43.70,46.60,49.50,23.70,23.70,23.70,24.50,24.50
"MEF",20,"LMC",78,46.60,43.70,46.60,49.50,23.70,23.70,23.70,24.50,24.50
"MEF",20,"ETS",80,9.00,3.90,10.50,3.90,4.00,4.00
"MEF",20,"CKT",96,11.10,5.60,13.00,5.60,6.00,6.00
"MEF",20,"STW",97,11.10,5.60,13.00,5.60,6.00,6.00
"MEF",20,"CIO",98,11.10,5.60,13.00,5.60,6.00,6.00
"MEF",20,"SHM",99,11.10,5.60,13.00,5.60,6.00,6.00
"MEF",20,"TSH",100,13.80,6.70,15.50,6.70,7.00,7.00
"MEF",20,"HEO",101,13.80,6.70,15.50,6.70,7.00,7.00
"MEF",20,"MOS",102,13.80,6.70,15.50,6.70,7.00,7.00
"MEF",20,"WKS",103,13.80,6.70,15.50,6.70,7.00,7.00
"MEF",20,"AUS",111,9.00,3.90,10.50,3.90,4.00,4.00
"MEF",20,"TWW",114,7.20,3.50,7.50,3.50,3.50,3.50
"MEF",20,"KSR",115,15.80,7.60,16.00,7.60,8.00,8.00
"MEF",20,"YUL",116,16.80,8.50,17.00,8.50,9.50,9.50
"MEF",20,"LOP",117,16.80,8.50,17.00,8.50,9.50,9.50
"MEF",20,"TIS",118,16.80,8.50,17.00,8.50,9.50,9.50
"MEF",20,"SIH",119,16.80,8.50,17.00,8.50,9.50,9.50
"MEF",20,"TUM",120,16.80,8.50,17.00,8.50,9.50,9.50
"MEF",20,"SYP",81,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"HKU",82,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"KET",83,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"HOM",84,9.00,3.90,10.50,3.90,4.00,4.00
"MEF",20,"WHA",85,9.00,3.90,10.50,3.90,4.00,4.00
"MEF",20,"OCP",86,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"WCH",87,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"LET",88,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"SOH",89,15.80,7.40,16.00,7.40,7.50,7.50
"MEF",20,"HIK",90,11.00,5.40,13.00,5.40,5.50,5.50
"MEF",20,"KAT",91,9.00,3.90,10.50,3.90,4.00,4.00
"MEF",20,"SUW",92,9.00,3.90,10.50,3.90,4.00,4.00
"MEF",20,"TKW",93,9.00,3.90,10.50,3.90,4.00,4.00
"LAK",21,"CEN",1,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"ADM",2,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"TST",3,11.00,4.90,13.00,4.90,5.00,5.00
"LAK",21,"JOR",4,9.20,4.40,10.50,4.40,4.50,4.50
"LAK",21,"YMT",5,9.20,4.40,10.50,4.40,4.50,4.50
"LAK",21,"MOK",6,7.40,3.70,7.50,3.70,4.00,4.00
"LAK",21,"SKM",7,7.40,3.70,7.50,3.70,4.00,4.00
"LAK",21,"KOT",8,7.40,3.70,7.50,3.70,4.00,4.00
"LAK",21,"LOF",9,9.20,4.40,10.50,4.40,4.50,4.50
"LAK",21,"WTS",10,9.20,4.40,10.50,4.40,4.50,4.50
"LAK",21,"DIH",11,9.20,4.40,10.50,4.40,4.50,4.50
"LAK",21,"CHH",12,11.00,4.90,13.00,4.90,5.00,5.00
"LAK",21,"KOB",13,11.00,4.90,13.00,4.90,5.00,5.00
"LAK",21,"NTK",14,11.00,4.90,13.00,4.90,5.00,5.00
"LAK",21,"KWT",15,11.00,4.90,13.00,4.90,5.00,5.00
"LAK",21,"PRE",16,7.40,3.70,7.50,3.70,4.00,4.00
"LAK",21,"SSP",17,5.90,3.20,6.00,3.20,3.50,3.50
"LAK",21,"CSW",18,5.90,3.20,6.00,3.20,3.50,3.50
"LAK",21,"LCK",19,4.90,3.20,5.00,3.20,3.50,3.50
"LAK",21,"MEF",20,4.90,3.20,5.00,3.20,3.50,3.50
"LAK",21,"LAK",21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"LAK",21,"KWF",22,4.90,3.20,5.00,3.20,3.50,3.50
"LAK",21,"KWH",23,4.90,3.20,5.00,3.20,3.50,3.50
"LAK",21,"TWH",24,5.90,3.20,6.00,3.20,3.50,3.50
"LAK",21,"TSW",25,5.90,3.20,6.00,3.20,3.50,3.50
"LAK",21,"SHW",26,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"WAC",27,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"CAB",28,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"TIH",29,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"FOH",30,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"NOP",31,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"QUB",32,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"TAK",33,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"SWH",34,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"SKW",35,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"HFC",36,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"CHW",37,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"LAT",38,11.00,4.90,13.00,4.90,5.00,5.00
"LAK",21,"HOK",39,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"KOW",40,9.20,4.40,10.50,4.40,4.50,4.50
"LAK",21,"OLY",41,7.40,3.70,7.50,3.70,4.00,4.00
"LAK",21,"TSY",42,4.90,3.20,5.00,3.20,3.50,3.50
"LAK",21,"TUC",43,15.90,7.70,17.00,7.70,8.00,8.00
"LAK",21,"YAT",48,11.00,4.90,13.00,4.90,5.00,5.00
"LAK",21,"TIK",49,11.00,4.90,13.00,4.90,5.00,5.00
"LAK",21,"TKO",50,11.00,4.90,13.00,4.90,5.00,5.00
"LAK",21,"HAH",51,11.00,4.90,13.00,4.90,5.00,5.00
"LAK",21,"POA",52,13.20,6.50,15.50,6.50,6.50,6.50
"LAK",21,"NAC",53,5.90,3.20,6.00,3.20,3.50,3.50
"LAK",21,"SUN",54,13.20,6.50,15.50,6.50,6.50,6.50
"LAK",21,"Disneyland Resort",55,18.70,9.40,21.00,9.40,10.50,10.50
"LAK",21,"LHP",57,13.20,6.50,15.50,6.50,6.50,6.50
"LAK",21,"HUH",64,8.50,3.90,10.00,3.90,4.00,4.00
"LAK",21,"MKK",65,8.50,3.90,10.00,3.90,4.00,4.00
"LAK",21,"TAW",67,11.00,5.40,13.00,5.40,5.50,5.50
"LAK",21,"SHT",68,11.00,5.40,13.00,5.40,5.50,5.50
"LAK",21,"FOT",69,11.70,5.90,13.50,5.90,6.00,6.00
"LAK",21,"Racecourse",70,19.50,9.90,19.50,21.50,9.90,112.00
"LAK",21,"UNI",71,12.40,6.10,14.00,6.10,6.50,6.50
"LAK",21,"TAP",72,13.40,6.90,15.50,6.90,7.00,7.00
"LAK",21,"TWO",73,13.40,6.90,15.50,6.90,7.00,7.00
"LAK",21,"FAN",74,15.00,7.60,16.50,7.60,8.00,8.00
"LAK",21,"SHS",75,15.00,7.60,16.50,7.60,8.00,8.00
"LAK",21,"LOW",76,46.60,43.70,46.60,49.50,23.70,23.70,23.70,24.50,24.50
"LAK",21,"LMC",78,46.60,43.70,46.60,49.50,23.70,23.70,23.70,24.50,24.50
"LAK",21,"ETS",80,11.00,4.90,13.00,4.90,5.00,5.00
"LAK",21,"CKT",96,11.10,5.60,13.00,5.60,6.00,6.00
"LAK",21,"STW",97,11.10,5.60,13.00,5.60,6.00,6.00
"LAK",21,"CIO",98,11.10,5.60,13.00,5.60,6.00,6.00
"LAK",21,"SHM",99,11.10,5.60,13.00,5.60,6.00,6.00
"LAK",21,"TSH",100,13.80,6.70,15.50,6.70,7.00,7.00
"LAK",21,"HEO",101,13.80,6.70,15.50,6.70,7.00,7.00
"LAK",21,"MOS",102,13.80,6.70,15.50,6.70,7.00,7.00
"LAK",21,"WKS",103,13.80,6.70,15.50,6.70,7.00,7.00
"LAK",21,"AUS",111,9.20,4.40,10.50,4.40,4.50,4.50
"LAK",21,"TWW",114,5.90,3.70,6.00,3.70,4.00,4.00
"LAK",21,"KSR",115,17.50,9.40,18.50,9.40,10.50,10.50
"LAK",21,"YUL",116,18.90,10.00,19.50,10.00,112.00
"LAK",21,"LOP",117,18.90,10.00,19.50,10.00,112.00
"LAK",21,"TIS",118,18.90,10.00,19.50,10.00,112.00
"LAK",21,"SIH",119,18.90,10.00,19.50,10.00,112.00
"LAK",21,"TUM",120,18.90,10.00,19.50,10.00,112.00
"LAK",21,"SYP",81,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"HKU",82,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"KET",83,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"HOM",84,9.20,4.40,10.50,4.40,4.50,4.50
"LAK",21,"WHA",85,11.00,4.90,13.00,4.90,5.00,5.00
"LAK",21,"OCP",86,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"WCH",87,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"LET",88,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"SOH",89,15.80,7.40,16.00,7.40,7.50,7.50
"LAK",21,"HIK",90,11.00,5.40,13.00,5.40,5.50,5.50
"LAK",21,"KAT",91,9.20,4.40,10.50,4.40,4.50,4.50
"LAK",21,"SUW",92,9.20,4.40,10.50,4.40,4.50,4.50
"LAK",21,"TKW",93,9.20,4.40,10.50,4.40,4.50,4.50
"KWF",22,"CEN",1,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"ADM",2,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"TST",3,11.00,4.90,13.00,4.90,5.00,5.00
"KWF",22,"JOR",4,11.00,4.90,13.00,4.90,5.00,5.00
"KWF",22,"YMT",5,9.20,4.40,10.50,4.40,4.50,4.50
"KWF",22,"MOK",6,9.20,4.40,10.50,4.40,4.50,4.50
"KWF",22,"SKM",7,7.40,3.70,7.50,3.70,4.00,4.00
"KWF",22,"KOT",8,9.20,4.40,10.50,4.40,4.50,4.50
"KWF",22,"LOF",9,9.20,4.40,10.50,4.40,4.50,4.50
"KWF",22,"WTS",10,9.20,4.40,10.50,4.40,4.50,4.50
"KWF",22,"DIH",11,11.00,4.90,13.00,4.90,5.00,5.00
"KWF",22,"CHH",12,11.00,4.90,13.00,4.90,5.00,5.00
"KWF",22,"KOB",13,11.00,4.90,13.00,4.90,5.00,5.00
"KWF",22,"NTK",14,11.00,4.90,13.00,4.90,5.00,5.00
"KWF",22,"KWT",15,11.00,4.90,13.00,4.90,5.00,5.00
"KWF",22,"PRE",16,7.40,3.70,7.50,3.70,4.00,4.00
"KWF",22,"SSP",17,7.40,3.70,7.50,3.70,4.00,4.00
"KWF",22,"CSW",18,5.90,3.20,6.00,3.20,3.50,3.50
"KWF",22,"LCK",19,5.90,3.20,6.00,3.20,3.50,3.50
"KWF",22,"MEF",20,4.90,3.20,5.00,3.20,3.50,3.50
"KWF",22,"LAK",21,4.90,3.20,5.00,3.20,3.50,3.50
"KWF",22,"KWF",22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"KWF",22,"KWH",23,4.90,3.20,5.00,3.20,3.50,3.50
"KWF",22,"TWH",24,4.90,3.20,5.00,3.20,3.50,3.50
"KWF",22,"TSW",25,5.90,3.20,6.00,3.20,3.50,3.50
"KWF",22,"SHW",26,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"WAC",27,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"CAB",28,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"TIH",29,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"FOH",30,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"NOP",31,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"QUB",32,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"TAK",33,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"SWH",34,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"SKW",35,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"HFC",36,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"CHW",37,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"LAT",38,11.00,4.90,13.00,4.90,5.00,5.00
"KWF",22,"HOK",39,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"KOW",40,11.00,4.90,13.00,4.90,5.00,5.00
"KWF",22,"OLY",41,9.20,4.40,10.50,4.40,4.50,4.50
"KWF",22,"TSY",42,4.90,3.20,5.00,3.20,3.50,3.50
"KWF",22,"TUC",43,15.90,7.70,17.00,7.70,8.00,8.00
"KWF",22,"YAT",48,11.00,4.90,13.00,4.90,5.00,5.00
"KWF",22,"TIK",49,11.00,4.90,13.00,4.90,5.00,5.00
"KWF",22,"TKO",50,11.00,4.90,13.00,4.90,5.00,5.00
"KWF",22,"HAH",51,13.20,6.50,15.50,6.50,6.50,6.50
"KWF",22,"POA",52,13.20,6.50,15.50,6.50,6.50,6.50
"KWF",22,"NAC",53,7.40,3.70,7.50,3.70,4.00,4.00
"KWF",22,"SUN",54,13.20,6.50,15.50,6.50,6.50,6.50
"KWF",22,"Disneyland Resort",55,18.70,9.40,21.00,9.40,10.50,10.50
"KWF",22,"LHP",57,13.20,6.50,15.50,6.50,6.50,6.50
"KWF",22,"HUH",64,10.00,4.60,12.50,4.60,5.00,5.00
"KWF",22,"MKK",65,10.00,4.60,12.50,4.60,5.00,5.00
"KWF",22,"TAW",67,12.30,5.90,14.00,5.90,6.00,6.00
"KWF",22,"SHT",68,12.30,5.90,14.00,5.90,6.00,6.00
"KWF",22,"FOT",69,12.60,6.20,15.50,6.20,6.50,6.50
"KWF",22,"Racecourse",70,21.80,11.00,21.80,25.50,11.00,13.50,13.50
"KWF",22,"UNI",71,13.30,6.50,15.50,6.50,6.50,6.50
"KWF",22,"TAP",72,15.00,7.50,17.00,7.50,7.50,7.50
"KWF",22,"TWO",73,15.00,7.50,17.00,7.50,7.50,7.50
"KWF",22,"FAN",74,17.40,8.70,19.50,8.70,10.00,10.00
"KWF",22,"SHS",75,17.40,8.70,19.50,8.70,10.00,10.00
"KWF",22,"LOW",76,48.20,44.30,48.20,524.40,24.40,24.40,26.50,26.50
"KWF",22,"LMC",78,48.20,44.30,48.20,524.40,24.40,24.40,26.50,26.50
"KWF",22,"ETS",80,11.00,4.90,13.00,4.90,5.00,5.00
"KWF",22,"CKT",96,12.30,6.00,15.00,6.00,6.00,6.00
"KWF",22,"STW",97,12.30,6.00,15.00,6.00,6.00,6.00
"KWF",22,"CIO",98,12.30,6.00,15.00,6.00,6.00,6.00
"KWF",22,"SHM",99,12.30,6.00,15.00,6.00,6.00,6.00
"KWF",22,"TSH",100,15.90,7.60,17.00,7.60,8.00,8.00
"KWF",22,"HEO",101,15.90,7.60,17.00,7.60,8.00,8.00
"KWF",22,"MOS",102,15.90,7.60,17.00,7.60,8.00,8.00
"KWF",22,"WKS",103,15.90,7.60,17.00,7.60,8.00,8.00
"KWF",22,"AUS",111,11.00,4.90,13.00,4.90,5.00,5.00
"KWF",22,"TWW",114,5.90,3.70,6.00,3.70,4.00,4.00
"KWF",22,"KSR",115,17.50,9.40,18.50,9.40,10.50,10.50
"KWF",22,"YUL",116,18.90,10.00,19.50,10.00,112.00
"KWF",22,"LOP",117,18.90,10.00,19.50,10.00,112.00
"KWF",22,"TIS",118,18.90,10.00,19.50,10.00,112.00
"KWF",22,"SIH",119,18.90,10.00,19.50,10.00,112.00
"KWF",22,"TUM",120,18.90,10.00,19.50,10.00,112.00
"KWF",22,"SYP",81,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"HKU",82,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"KET",83,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"HOM",84,11.00,4.90,13.00,4.90,5.00,5.00
"KWF",22,"WHA",85,11.00,4.90,13.00,4.90,5.00,5.00
"KWF",22,"OCP",86,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"WCH",87,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"LET",88,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"SOH",89,15.80,7.40,16.00,7.40,7.50,7.50
"KWF",22,"HIK",90,12.30,5.90,14.00,5.90,6.00,6.00
"KWF",22,"KAT",91,11.00,4.90,13.00,4.90,5.00,5.00
"KWF",22,"SUW",92,11.00,4.90,13.00,4.90,5.00,5.00
"KWF",22,"TKW",93,11.00,4.90,13.00,4.90,5.00,5.00
"KWH",23,"CEN",1,15.80,7.40,16.00,7.40,7.50,7.50
"KWH",23,"ADM",2,15.80,7.40,16.00,7.40,7.50,7.50
"KWH",23,"TST",3,11.00,4.90,13.00,4.90,5.00,5.00
"KWH",23,"JOR",4,11.00,4.90,13.00,4.90,5.00,5.00
"KWH",23,"YMT",5,11.00,4.90,13.00,4.90,5.00,5.00
"KWH",23,"MOK",6,9.20,4.40,10.50,4.40,4.50,4.50
"KWH",23,"SKM",7,9.20,4.40,10.50,4.40,4.50,4.50
"KWH",23,"KOT",8,9.20,4.40,10.50,4.40,4.50,4.50
"KWH",23,"LOF",9,9.20,4.40,10.50,4.40,4.50,4.50
"KWH",23,"WTS",10,11.00,4.90,13.00,4.90,5.00,5.00
"KWH",23,"DIH",11,11.00,4.90,13.00,4.90,5.00,5.00
"KWH",23,"CHH",12,11.00,4.90,13.00,4.90,5.00,5.00
"KWH",23,"KOB",13,11.00,4.90,13.00,4.90,5.00,5.00
"KWH",23,"NTK",14,11.00,4.90,13.00,4.90,5.00,5.00
"KWH",23,"KWT",15,11.00,4.90,13.00,4.90,5.00,5.00
"KWH",23,"PRE",16,9.20,4.40,10.50,4.40,4.50,4.50
"KWH",23,"SSP",17,7.40,3.70,7.50,3.70,4.00,4.00
"KWH",23,"CSW",18,7.40,3.70,7.50,3.70,4.00,4.00
"KWH",23,"LCK",19,5.90,3.20,6.00,3.20,3.50,3.50
"KWH",23,"MEF",20,5.90,3.20,6.00,3.20,3.50,3.50
"KWH",23,"LAK",21,4.90,3.20,5.00,3.20,3.50,3.50
"KWH",23,"KWF",22,4.90,3.20,5.00,3.20,3.50,3.50
"KWH",23,"KWH",23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"KWH",23,"TWH",24,4.90,3.20,5.00,3.20,3.50,3.50
"KWH",23,"TSW",25,4.90,3.20,5.00,3.20,3.50,3.50
"KWH",23,"SHW",26,15.80,7.40,16.00,7.40,7.50,7.50
"KWH",23,"WAC",27,15.80,7.40,16.00,7.40,7.50,7.50
"KWH",23,"CAB",28,15.80,7.40,16.00,7.40,7.50,7.50
"KWH",23,"TIH",29,15.80,7.40,16.00,7.40,7.50,7.50
"KWH",23,"FOH",30,15.80,7.40,16.00,7.40,7.50,7.50
"KWH",23,"NOP",31,15.80,7.40,16.00,7.40,7.50,7.50
"KWH",23,"QUB",32,15.80,7.40,16.00,7.40,7.50,7.50
"KWH",23,"TAK",33,15.80,7.40,16.00,7.40,7.50,7.50
"KWH",23,"SWH",34,15.80,7.40,16.00,7.40,7.50,7.50
"KWH",23,"SKW",35,15.80,7.40,16.00,7.40,7.50,7.50
"KWH",23,"HFC",36,15.80,7.40,16.00,7.40,7.50,7.50
"KWH",23,"CHW",37,15.80,7.40,16.00,7.40,7.50,7.50
"KWH",23,"LAT",38,11.00,4.90,13.00,4.90,5.00,5.00
"KWH",23,"HOK",39,15.80,7.40,16.00,7.40,7.50,7.50
"KWH",23,"KOW",40,11.00,4.90,13.00,4.90,5.00,5.00
"KWH",23,"OLY",41,9.20,4.40,10.50,4.40,4.50,4.50
"KWH",23,"TSY",42,4.90,3.20,5.00,3.20,3.50,3.50
"KWH",23,"TUC",43,15.90,7.70,17.00,7.70,8.00,8.00
"KWH",23,"YAT",48,11.00,4.90,13.00,4.90,5.00,5.00
"KWH",23,"TIK",49,11.00,4.90,13.00,4.90,5.00,5.00
"KWH",23,"TKO",50,13.20,6.50,15.50,6.50,6.50,6.50
"KWH",23,"HAH",51,13.20,6.50,15.50,6.50,6.50,6.50
"KWH",23,"POA",52,13.20,6.50,15.50,6.50,6.50,6.50
"KWH",23,"NAC",53,7.40,3.70,7.50,3.70,4.00,4.00
"KWH",23,"SUN",54,13.20,6.50,15.50,6.50,6.50,6.50
"KWH",23,"Disneyland Resort",55,18.70,9.40,21.00,9.40,10.50,10.50
"KWH",23,"LHP",57,13.20,6.50,15.50,6.50,6.50,6.50
"KWH",23,"HUH",64,10.00,4.60,12.50,4.60,5.00,5.00
"KWH",23,"MKK",65,10.00,4.60,12.50,4.60,5.00,5.00
"KWH",23,"TAW",67,12.30,5.90,14.00,5.90,6.00,6.00
"KWH",23,"SHT",68,12.30,5.90,14.00,5.90,6.00,6.00
"KWH",23,"FOT",69,12.60,6.20,15.50,6.20,6.50,6.50
"KWH",23,"Racecourse",70,21.80,11.00,21.80,25.50,11.00,13.50,13.50
"KWH",23,"UNI",71,13.30,6.50,15.50,6.50,6.50,6.50
"KWH",23,"TAP",72,15.00,7.50,17.00,7.50,7.50,7.50
"KWH",23,"TWO",73,15.00,7.50,17.00,7.50,7.50,7.50
